,time,Nederbördsmängd
2351,2020-04-24:01,0.0
2352,2020-04-24:02,0.0
2353,2020-04-24:03,0.0
2354,2020-04-24:04,0.0
2355,2020-04-24:05,0.0
2356,2020-04-24:06,0.0
2357,2020-04-24:07,0.0
2358,2020-04-24:08,0.0
2359,2020-04-24:09,0.0
2360,2020-04-24:10,0.0
2361,2020-04-24:11,0.0
2362,2020-04-24:12,0.0
2363,2020-04-24:13,0.0
2364,2020-04-24:14,0.0
2365,2020-04-24:15,0.0
2366,2020-04-24:16,0.0
2367,2020-04-24:17,0.0
2368,2020-04-24:18,0.1
2369,2020-04-24:19,0.0
2370,2020-04-24:20,0.0
2371,2020-04-24:21,0.2
2372,2020-04-24:22,0.0
2373,2020-04-24:23,0.0
2374,2020-04-25:00,0.0
2375,2020-04-25:01,0.0
2376,2020-04-25:02,0.0
2377,2020-04-25:03,0.0
2378,2020-04-25:04,0.0
2379,2020-04-25:05,0.0
2380,2020-04-25:06,0.0
2381,2020-04-25:07,0.0
2382,2020-04-25:08,0.0
2383,2020-04-25:09,0.0
2384,2020-04-25:10,0.0
2385,2020-04-25:11,0.4
2386,2020-04-25:12,0.0
2387,2020-04-25:13,0.0
2388,2020-04-25:14,0.0
2389,2020-04-25:15,0.0
2390,2020-04-25:16,0.0
2391,2020-04-25:17,0.0
2392,2020-04-25:18,0.0
2393,2020-04-25:19,0.0
2394,2020-04-25:20,0.0
2395,2020-04-25:21,0.0
2396,2020-04-25:22,0.0
2397,2020-04-25:23,0.0
2398,2020-04-26:00,0.0
2399,2020-04-26:01,0.0
2400,2020-04-26:02,0.0
2401,2020-04-26:03,0.0
2402,2020-04-26:04,0.0
2403,2020-04-26:05,0.0
2404,2020-04-26:06,0.0
2405,2020-04-26:07,0.0
2406,2020-04-26:08,0.0
2407,2020-04-26:09,0.0
2408,2020-04-26:10,0.0
2409,2020-04-26:11,0.0
2410,2020-04-26:12,0.0
2411,2020-04-26:13,0.0
2412,2020-04-26:14,0.0
2413,2020-04-26:15,0.0
2414,2020-04-26:16,0.0
2415,2020-04-26:17,0.0
2416,2020-04-26:18,0.0
2417,2020-04-26:19,0.0
2418,2020-04-26:20,0.0
2419,2020-04-26:21,0.0
2420,2020-04-26:22,0.0
2421,2020-04-26:23,0.0
2422,2020-04-27:00,0.0
2423,2020-04-27:01,0.0
2424,2020-04-27:02,0.0
2425,2020-04-27:03,0.0
2426,2020-04-27:04,0.0
2427,2020-04-27:05,0.0
2428,2020-04-27:06,0.0
2429,2020-04-27:07,0.0
2430,2020-04-27:08,0.0
2431,2020-04-27:09,0.0
2432,2020-04-27:10,0.0
2433,2020-04-27:11,0.0
2434,2020-04-27:12,0.0
2435,2020-04-27:13,0.0
2436,2020-04-27:14,0.0
2437,2020-04-27:15,0.0
2438,2020-04-27:16,0.0
2439,2020-04-27:17,0.0
2440,2020-04-27:18,0.0
2441,2020-04-27:19,0.0
2442,2020-04-27:20,0.0
2443,2020-04-27:21,0.0
2444,2020-04-27:22,0.1
2445,2020-04-27:23,0.0
2446,2020-04-28:00,0.0
2447,2020-04-28:01,0.0
2448,2020-04-28:02,0.2
2449,2020-04-28:03,0.1
2450,2020-04-28:04,0.5
2451,2020-04-28:05,0.0
2452,2020-04-28:06,0.0
2453,2020-04-28:07,0.0
2454,2020-04-28:08,0.1
2455,2020-04-28:09,0.3
2456,2020-04-28:10,0.0
2457,2020-04-28:11,0.0
2458,2020-04-28:12,0.0
2459,2020-04-28:13,0.1
2460,2020-04-28:14,0.0
2461,2020-04-28:15,0.0
2462,2020-04-28:16,0.0
2463,2020-04-28:17,0.0
2464,2020-04-28:18,0.0
2465,2020-04-28:19,0.6
2466,2020-04-28:20,0.0
2467,2020-04-28:21,0.0
2468,2020-04-28:22,0.0
2469,2020-04-28:23,0.0
2470,2020-04-29:00,0.0
2471,2020-04-29:01,0.0
2472,2020-04-29:02,0.0
2473,2020-04-29:03,0.0
2474,2020-04-29:04,0.0
2475,2020-04-29:05,0.0
2476,2020-04-29:06,0.0
2477,2020-04-29:07,0.0
2478,2020-04-29:08,0.0
2479,2020-04-29:09,0.0
2480,2020-04-29:10,0.0
2481,2020-04-29:11,0.0
2482,2020-04-29:12,0.0
2483,2020-04-29:13,0.0
2484,2020-04-29:14,0.0
2485,2020-04-29:15,0.0
2486,2020-04-29:16,0.0
2487,2020-04-29:17,0.0
2488,2020-04-29:18,0.0
2489,2020-04-29:19,0.0
2490,2020-04-29:20,0.0
2491,2020-04-29:21,0.0
2492,2020-04-29:22,0.0
2493,2020-04-29:23,0.0
2494,2020-04-30:00,0.0
2495,2020-04-30:01,0.0
2496,2020-04-30:02,0.0
2497,2020-04-30:03,0.0
2498,2020-04-30:04,0.0
2499,2020-04-30:05,0.0
2500,2020-04-30:06,0.0
2501,2020-04-30:07,0.0
2502,2020-04-30:08,0.0
2503,2020-04-30:09,0.1
2504,2020-04-30:10,0.0
2505,2020-04-30:11,0.0
2506,2020-04-30:12,0.0
2507,2020-04-30:13,0.0
2508,2020-04-30:14,0.0
2509,2020-04-30:15,0.0
2510,2020-04-30:16,0.0
2511,2020-04-30:17,1.0
2512,2020-04-30:18,0.1
2513,2020-04-30:19,0.1
2514,2020-04-30:20,0.0
2515,2020-04-30:21,0.0
2516,2020-04-30:22,0.0
2517,2020-04-30:23,0.0
2518,2020-05-01:00,0.0
2519,2020-05-01:01,0.0
2520,2020-05-01:02,0.0
2521,2020-05-01:03,0.0
2522,2020-05-01:04,0.5
2523,2020-05-01:05,5.0
2524,2020-05-01:06,0.0
2525,2020-05-01:07,0.0
2526,2020-05-01:08,0.0
2527,2020-05-01:09,0.0
2528,2020-05-01:10,0.0
2529,2020-05-01:11,0.0
2530,2020-05-01:12,0.0
2531,2020-05-01:13,0.0
2532,2020-05-01:14,0.0
2533,2020-05-01:15,0.0
2534,2020-05-01:16,0.0
2535,2020-05-01:17,0.0
2536,2020-05-01:18,0.0
2537,2020-05-01:19,0.0
2538,2020-05-01:20,0.0
2539,2020-05-01:21,0.0
2540,2020-05-01:22,0.0
2541,2020-05-01:23,0.0
2542,2020-05-02:00,0.0
2543,2020-05-02:01,0.0
2544,2020-05-02:02,0.0
2545,2020-05-02:03,0.0
2546,2020-05-02:04,0.1
2547,2020-05-02:05,0.0
2548,2020-05-02:06,0.0
2549,2020-05-02:07,0.2
2550,2020-05-02:08,0.0
2551,2020-05-02:09,0.0
2552,2020-05-02:10,0.0
2553,2020-05-02:11,0.0
2554,2020-05-02:12,0.1
2555,2020-05-02:13,0.0
2556,2020-05-02:14,0.0
2557,2020-05-02:15,0.0
2558,2020-05-02:16,0.0
2559,2020-05-02:17,0.0
2560,2020-05-02:18,0.0
2561,2020-05-02:19,0.0
2562,2020-05-02:20,0.0
2563,2020-05-02:21,0.0
2564,2020-05-02:22,0.0
2565,2020-05-02:23,0.0
2566,2020-05-03:00,0.0
2567,2020-05-03:01,0.0
2568,2020-05-03:02,0.0
2569,2020-05-03:03,0.0
2570,2020-05-03:04,0.0
2571,2020-05-03:06,0.0
2572,2020-05-03:07,0.0
2573,2020-05-03:08,0.0
2574,2020-05-03:09,0.0
2575,2020-05-03:10,0.0
2576,2020-05-03:11,0.0
2577,2020-05-03:12,0.0
2578,2020-05-03:13,0.0
2579,2020-05-03:14,0.0
2580,2020-05-03:15,0.0
2581,2020-05-03:16,0.0
2582,2020-05-03:17,0.0
2583,2020-05-03:18,0.0
2584,2020-05-03:19,0.0
2585,2020-05-03:20,0.0
2586,2020-05-03:21,0.0
2587,2020-05-03:22,0.0
2588,2020-05-03:23,0.0
2589,2020-05-04:00,0.0
2590,2020-05-04:01,0.0
2591,2020-05-04:02,0.0
2592,2020-05-04:03,0.0
2593,2020-05-04:04,0.0
2594,2020-05-04:05,0.0
2595,2020-05-04:06,0.0
2596,2020-05-04:07,0.0
2597,2020-05-04:08,0.0
2598,2020-05-04:09,0.0
2599,2020-05-04:10,0.0
2600,2020-05-04:11,0.0
2601,2020-05-04:12,0.0
2602,2020-05-04:13,0.0
2603,2020-05-04:14,0.0
2604,2020-05-04:15,0.0
2605,2020-05-04:16,0.0
2606,2020-05-04:17,0.0
2607,2020-05-04:18,0.4
2608,2020-05-04:19,0.9
2609,2020-05-04:20,0.0
2610,2020-05-04:21,0.0
2611,2020-05-04:22,0.0
2612,2020-05-04:23,0.0
2613,2020-05-05:00,0.0
2614,2020-05-05:01,0.0
2615,2020-05-05:02,0.0
2616,2020-05-05:03,0.0
2617,2020-05-05:04,0.0
2618,2020-05-05:05,0.0
2619,2020-05-05:06,0.0
2620,2020-05-05:07,0.0
2621,2020-05-05:08,0.0
2622,2020-05-05:09,0.0
2623,2020-05-05:10,0.0
2624,2020-05-05:11,0.0
2625,2020-05-05:12,0.0
2626,2020-05-05:13,0.0
2627,2020-05-05:14,0.0
2628,2020-05-05:15,0.0
2629,2020-05-05:16,0.0
2630,2020-05-05:17,0.0
2631,2020-05-05:18,0.0
2632,2020-05-05:19,0.0
2633,2020-05-05:20,0.0
2634,2020-05-05:21,0.0
2635,2020-05-05:22,0.0
2636,2020-05-05:23,0.0
2637,2020-05-06:00,0.0
2638,2020-05-06:01,0.0
2639,2020-05-06:02,0.0
2640,2020-05-06:03,0.0
2641,2020-05-06:04,0.0
2642,2020-05-06:05,0.0
2643,2020-05-06:06,0.0
2644,2020-05-06:07,0.0
2645,2020-05-06:08,0.0
2646,2020-05-06:09,0.0
2647,2020-05-06:10,0.0
2648,2020-05-06:11,0.0
2649,2020-05-06:12,0.0
2650,2020-05-06:13,0.0
2651,2020-05-06:14,0.0
2652,2020-05-06:15,0.0
2653,2020-05-06:16,0.0
2654,2020-05-06:17,0.0
2655,2020-05-06:18,0.0
2656,2020-05-06:19,0.0
2657,2020-05-06:20,0.0
2658,2020-05-06:21,0.0
2659,2020-05-06:22,0.0
2660,2020-05-06:23,0.0
2661,2020-05-07:00,0.0
2662,2020-05-07:01,0.0
2663,2020-05-07:02,0.0
2664,2020-05-07:03,0.0
2665,2020-05-07:04,0.0
2666,2020-05-07:05,0.0
2667,2020-05-07:06,0.0
2668,2020-05-07:07,0.0
2669,2020-05-07:08,0.0
2670,2020-05-07:09,0.0
2671,2020-05-07:10,0.0
2672,2020-05-07:11,0.0
2673,2020-05-07:12,0.0
2674,2020-05-07:13,0.0
2675,2020-05-07:14,0.0
2676,2020-05-07:15,0.0
2677,2020-05-07:16,0.0
2678,2020-05-07:17,0.0
2679,2020-05-07:18,0.0
2680,2020-05-07:19,0.0
2681,2020-05-07:20,0.0
2682,2020-05-07:21,0.0
2683,2020-05-07:22,0.0
2684,2020-05-07:23,0.0
2685,2020-05-08:00,0.0
2686,2020-05-08:01,0.0
2687,2020-05-08:02,0.0
2688,2020-05-08:03,0.0
2689,2020-05-08:04,0.0
2690,2020-05-08:05,0.0
2691,2020-05-08:06,0.0
2692,2020-05-08:07,0.0
2693,2020-05-08:08,0.0
2694,2020-05-08:09,0.0
2695,2020-05-08:10,0.0
2696,2020-05-08:11,0.0
2697,2020-05-08:12,0.0
2698,2020-05-08:13,0.0
2699,2020-05-08:14,0.0
2700,2020-05-08:15,0.0
2701,2020-05-08:16,0.0
2702,2020-05-08:17,0.0
2703,2020-05-08:18,0.0
2704,2020-05-08:19,0.0
2705,2020-05-08:20,0.0
2706,2020-05-08:21,0.0
2707,2020-05-08:22,0.0
2708,2020-05-08:23,0.0
2709,2020-05-09:00,0.0
2710,2020-05-09:01,0.0
2711,2020-05-09:02,0.0
2712,2020-05-09:03,0.0
2713,2020-05-09:04,0.0
2714,2020-05-09:05,0.0
2715,2020-05-09:06,0.0
2716,2020-05-09:07,0.0
2717,2020-05-09:08,0.0
2718,2020-05-09:09,0.0
2719,2020-05-09:10,0.0
2720,2020-05-09:11,0.0
2721,2020-05-09:12,0.0
2722,2020-05-09:13,0.0
2723,2020-05-09:14,0.0
2724,2020-05-09:15,0.0
2725,2020-05-09:16,0.0
2726,2020-05-09:17,0.0
2727,2020-05-09:18,0.0
2728,2020-05-09:19,0.0
2729,2020-05-09:20,0.0
2730,2020-05-09:21,0.0
2731,2020-05-09:22,0.0
2732,2020-05-09:23,0.0
2733,2020-05-10:00,0.0
2734,2020-05-10:01,0.0
2735,2020-05-10:02,0.0
2736,2020-05-10:03,0.0
2737,2020-05-10:04,0.0
2738,2020-05-10:05,0.0
2739,2020-05-10:06,0.0
2740,2020-05-10:07,0.0
2741,2020-05-10:08,0.0
2742,2020-05-10:09,0.0
2743,2020-05-10:10,0.0
2744,2020-05-10:11,0.0
2745,2020-05-10:12,0.0
2746,2020-05-10:13,0.0
2747,2020-05-10:14,0.0
2748,2020-05-10:15,0.0
2749,2020-05-10:16,0.0
2750,2020-05-10:17,0.0
2751,2020-05-10:18,0.0
2752,2020-05-10:19,0.0
2753,2020-05-10:20,0.0
2754,2020-05-10:21,0.0
2755,2020-05-10:22,0.0
2756,2020-05-10:23,0.0
2757,2020-05-11:00,0.0
2758,2020-05-11:01,0.0
2759,2020-05-11:02,1.0
2760,2020-05-11:03,0.1
2761,2020-05-11:04,0.0
2762,2020-05-11:05,0.0
2763,2020-05-11:06,0.0
2764,2020-05-11:07,0.0
2765,2020-05-11:08,0.0
2766,2020-05-11:09,0.0
2767,2020-05-11:10,0.0
2768,2020-05-11:11,0.0
2769,2020-05-11:12,0.0
2770,2020-05-11:13,0.0
2771,2020-05-11:14,0.0
2772,2020-05-11:15,0.0
2773,2020-05-11:16,0.0
2774,2020-05-11:17,0.0
2775,2020-05-11:18,0.0
2776,2020-05-11:19,0.0
2777,2020-05-11:20,0.0
2778,2020-05-11:21,0.0
2779,2020-05-11:22,0.0
2780,2020-05-11:23,0.0
2781,2020-05-12:00,0.0
2782,2020-05-12:01,0.0
2783,2020-05-12:02,0.0
2784,2020-05-12:03,0.0
2785,2020-05-12:04,0.0
2786,2020-05-12:05,0.0
2787,2020-05-12:06,0.0
2788,2020-05-12:07,0.0
2789,2020-05-12:08,0.0
2790,2020-05-12:09,0.3
2791,2020-05-12:10,0.2
2792,2020-05-12:11,0.0
2793,2020-05-12:12,0.0
2794,2020-05-12:13,0.0
2795,2020-05-12:14,0.0
2796,2020-05-12:15,0.0
2797,2020-05-12:16,0.5
2798,2020-05-12:17,0.0
2799,2020-05-12:18,0.0
2800,2020-05-12:19,0.0
2801,2020-05-12:20,0.1
2802,2020-05-12:21,0.0
2803,2020-05-12:22,0.0
2804,2020-05-12:23,0.0
2805,2020-05-13:00,0.0
2806,2020-05-13:01,0.0
2807,2020-05-13:04,0.0
2808,2020-05-13:05,0.0
2809,2020-05-13:06,0.0
2810,2020-05-13:07,0.0
2811,2020-05-13:09,0.0
2812,2020-05-13:10,0.0
2813,2020-05-13:11,0.0
2814,2020-05-13:12,0.0
2815,2020-05-13:13,0.0
2816,2020-05-13:14,0.0
2817,2020-05-13:15,0.0
2818,2020-05-13:16,0.0
2819,2020-05-13:17,0.0
2820,2020-05-13:18,0.0
2821,2020-05-13:19,0.0
2822,2020-05-13:20,0.0
2823,2020-05-13:21,0.0
2824,2020-05-13:22,0.0
2825,2020-05-13:23,0.0
2826,2020-05-14:00,0.0
2827,2020-05-14:01,0.0
2828,2020-05-14:02,0.0
2829,2020-05-14:03,0.0
2830,2020-05-14:04,0.0
2831,2020-05-14:05,0.0
2832,2020-05-14:06,0.0
2833,2020-05-14:07,0.0
2834,2020-05-14:08,0.0
2835,2020-05-14:09,0.0
2836,2020-05-14:10,0.0
2837,2020-05-14:11,0.0
2838,2020-05-14:12,0.1
2839,2020-05-14:13,0.0
2840,2020-05-14:14,0.0
2841,2020-05-14:15,0.0
2842,2020-05-14:16,0.0
2843,2020-05-14:17,0.0
2844,2020-05-14:18,0.0
2845,2020-05-14:19,0.0
2846,2020-05-14:20,0.0
2847,2020-05-14:21,0.0
2848,2020-05-14:22,0.0
2849,2020-05-14:23,0.0
2850,2020-05-15:00,0.0
2851,2020-05-15:01,0.0
2852,2020-05-15:02,0.0
2853,2020-05-15:04,0.0
2854,2020-05-15:05,0.0
2855,2020-05-15:06,0.0
2856,2020-05-15:07,0.0
2857,2020-05-15:08,0.0
2858,2020-05-15:09,0.0
2859,2020-05-15:10,0.0
2860,2020-05-15:11,0.0
2861,2020-05-15:12,0.0
2862,2020-05-15:13,0.0
2863,2020-05-15:14,0.0
2864,2020-05-15:15,0.0
2865,2020-05-15:16,0.0
2866,2020-05-15:17,0.0
2867,2020-05-15:18,0.0
2868,2020-05-15:19,0.0
2869,2020-05-15:20,0.0
2870,2020-05-15:21,0.0
2871,2020-05-15:22,0.0
2872,2020-05-15:23,0.0
2873,2020-05-16:00,0.0
2874,2020-05-16:01,0.0
2875,2020-05-16:02,0.0
2876,2020-05-16:03,0.0
2877,2020-05-16:04,0.0
2878,2020-05-16:05,0.0
2879,2020-05-16:06,0.0
2880,2020-05-16:07,0.0
2881,2020-05-16:08,0.0
2882,2020-05-16:09,0.0
2883,2020-05-16:10,0.1
2884,2020-05-16:11,0.2
2885,2020-05-16:12,0.2
2886,2020-05-16:13,0.1
2887,2020-05-16:14,0.0
2888,2020-05-16:15,0.0
2889,2020-05-16:16,0.0
2890,2020-05-16:17,0.2
2891,2020-05-16:18,0.1
2892,2020-05-16:19,0.0
2893,2020-05-16:20,0.0
2894,2020-05-16:21,0.0
2895,2020-05-16:22,0.0
2896,2020-05-16:23,0.0
2897,2020-05-17:00,0.0
2898,2020-05-17:01,0.2
2899,2020-05-17:02,0.0
2900,2020-05-17:03,0.0
2901,2020-05-17:04,0.0
2902,2020-05-17:05,0.0
2903,2020-05-17:06,0.0
2904,2020-05-17:07,0.4
2905,2020-05-17:08,0.0
2906,2020-05-17:09,0.0
2907,2020-05-17:10,0.0
2908,2020-05-17:11,0.0
2909,2020-05-17:12,0.1
2910,2020-05-17:13,0.0
2911,2020-05-17:14,0.2
2912,2020-05-17:16,4.0
2913,2020-05-17:17,0.0
2914,2020-05-17:18,0.0
2915,2020-05-17:19,0.0
2916,2020-05-17:20,0.0
2917,2020-05-17:21,0.0
2918,2020-05-17:22,0.1
2919,2020-05-17:23,0.0
2920,2020-05-18:00,0.0
2921,2020-05-18:01,0.0
2922,2020-05-18:02,0.0
2923,2020-05-18:03,0.0
2924,2020-05-18:04,0.0
2925,2020-05-18:05,0.0
2926,2020-05-18:06,0.0
2927,2020-05-18:07,0.0
2928,2020-05-18:08,0.0
2929,2020-05-18:09,0.0
2930,2020-05-18:10,0.0
2931,2020-05-18:11,0.0
2932,2020-05-18:12,0.0
2933,2020-05-18:13,0.0
2934,2020-05-18:14,0.0
2935,2020-05-18:15,0.0
2936,2020-05-18:16,0.0
2937,2020-05-18:17,0.0
2938,2020-05-18:18,0.0
2939,2020-05-18:19,0.3
2940,2020-05-18:20,0.4
2941,2020-05-18:21,0.1
2942,2020-05-18:22,0.0
2943,2020-05-18:23,0.0
2944,2020-05-19:00,0.0
2945,2020-05-19:01,0.0
2946,2020-05-19:02,0.0
2947,2020-05-19:03,0.0
2948,2020-05-19:04,0.0
2949,2020-05-19:05,0.0
2950,2020-05-19:06,0.0
2951,2020-05-19:07,0.0
2952,2020-05-19:08,0.0
2953,2020-05-19:09,0.0
2954,2020-05-19:10,0.2
2955,2020-05-19:11,0.0
2956,2020-05-19:12,0.7
2957,2020-05-19:13,0.1
2958,2020-05-19:14,0.0
2959,2020-05-19:15,0.0
2960,2020-05-19:16,0.0
2961,2020-05-19:17,0.0
2962,2020-05-19:18,0.0
2963,2020-05-19:19,0.0
2964,2020-05-19:20,0.0
2965,2020-05-19:21,0.0
2966,2020-05-19:22,0.0
2967,2020-05-19:23,0.0
2968,2020-05-20:00,0.0
2969,2020-05-20:01,0.0
2970,2020-05-20:02,0.0
2971,2020-05-20:03,0.0
2972,2020-05-20:04,0.0
2973,2020-05-20:05,0.0
2974,2020-05-20:06,0.0
2975,2020-05-20:07,0.0
2976,2020-05-20:08,0.0
2977,2020-05-20:09,0.0
2978,2020-05-20:10,0.0
2979,2020-05-20:11,0.0
2980,2020-05-20:12,0.0
2981,2020-05-20:13,0.0
2982,2020-05-20:14,0.0
2983,2020-05-20:15,0.0
2984,2020-05-20:16,0.0
2985,2020-05-20:17,0.0
2986,2020-05-20:18,0.0
2987,2020-05-20:19,0.0
2988,2020-05-20:20,0.0
2989,2020-05-20:21,0.0
2990,2020-05-20:22,0.0
2991,2020-05-20:23,0.0
2992,2020-05-21:00,0.0
2993,2020-05-21:01,0.0
2994,2020-05-21:02,0.0
2995,2020-05-21:03,0.0
2996,2020-05-21:04,0.0
2997,2020-05-21:05,0.0
2998,2020-05-21:06,0.0
2999,2020-05-21:07,0.0
3000,2020-05-21:08,0.0
3001,2020-05-21:09,0.0
3002,2020-05-21:10,0.0
3003,2020-05-21:11,0.0
3004,2020-05-21:12,0.0
3005,2020-05-21:13,0.0
3006,2020-05-21:14,0.0
3007,2020-05-21:15,0.0
3008,2020-05-21:16,0.0
3009,2020-05-21:17,0.0
3010,2020-05-21:18,0.0
3011,2020-05-21:19,0.0
3012,2020-05-21:20,0.0
3013,2020-05-21:21,0.0
3014,2020-05-21:22,0.0
3015,2020-05-21:23,0.0
3016,2020-05-22:00,0.0
3017,2020-05-22:01,0.0
3018,2020-05-22:02,0.0
3019,2020-05-22:03,0.0
3020,2020-05-22:04,0.0
3021,2020-05-22:05,0.0
3022,2020-05-22:06,0.0
3023,2020-05-22:07,0.0
3024,2020-05-22:08,0.0
3025,2020-05-22:09,0.0
3026,2020-05-22:10,0.0
3027,2020-05-22:11,0.0
3028,2020-05-22:12,0.0
3029,2020-05-22:13,0.0
3030,2020-05-22:14,0.0
3031,2020-05-22:15,0.0
3032,2020-05-22:16,0.0
3033,2020-05-22:17,0.0
3034,2020-05-22:18,0.0
3035,2020-05-22:19,0.0
3036,2020-05-22:20,0.0
3037,2020-05-22:21,0.0
3038,2020-05-22:22,0.0
3039,2020-05-22:23,0.0
3040,2020-05-23:00,0.0
3041,2020-05-23:01,0.2
3042,2020-05-23:02,0.1
3043,2020-05-23:03,0.5
3044,2020-05-23:04,0.0
3045,2020-05-23:05,0.5
3046,2020-05-23:06,0.4
3047,2020-05-23:07,1.0
3048,2020-05-23:08,2.0
3049,2020-05-23:09,0.1
3050,2020-05-23:10,0.0
3051,2020-05-23:11,0.0
3052,2020-05-23:12,0.0
3053,2020-05-23:13,0.0
3054,2020-05-23:14,0.0
3055,2020-05-23:15,1.0
3056,2020-05-23:16,3.0
3057,2020-05-23:17,0.1
3058,2020-05-23:18,0.8
3059,2020-05-23:19,0.0
3060,2020-05-23:20,0.0
3061,2020-05-23:21,0.0
3062,2020-05-23:22,0.0
3063,2020-05-23:23,0.0
3064,2020-05-24:00,0.0
3065,2020-05-24:01,0.0
3066,2020-05-24:02,0.0
3067,2020-05-24:03,0.0
3068,2020-05-24:04,0.0
3069,2020-05-24:05,0.0
3070,2020-05-24:06,0.0
3071,2020-05-24:07,0.0
3072,2020-05-24:08,0.0
3073,2020-05-24:09,1.0
3074,2020-05-24:10,0.0
3075,2020-05-24:11,0.0
3076,2020-05-24:12,0.0
3077,2020-05-24:13,0.0
3078,2020-05-24:14,0.6
3079,2020-05-24:15,0.4
3080,2020-05-24:16,0.1
3081,2020-05-24:17,0.0
3082,2020-05-24:18,0.0
3083,2020-05-24:19,0.1
3084,2020-05-24:20,0.1
3085,2020-05-24:21,0.0
3086,2020-05-24:22,0.0
3087,2020-05-24:23,0.0
3088,2020-05-25:00,0.0
3089,2020-05-25:01,0.0
3090,2020-05-25:02,0.0
3091,2020-05-25:03,0.0
3092,2020-05-25:04,0.0
3093,2020-05-25:05,0.0
3094,2020-05-25:06,0.0
3095,2020-05-25:07,0.0
3096,2020-05-25:08,0.0
3097,2020-05-25:09,0.0
3098,2020-05-25:10,0.0
3099,2020-05-25:11,0.5
3100,2020-05-25:12,0.0
3101,2020-05-25:13,0.4
3102,2020-05-25:14,0.0
3103,2020-05-25:15,0.7
3104,2020-05-25:16,0.0
3105,2020-05-25:17,0.0
3106,2020-05-25:18,0.0
3107,2020-05-25:19,0.0
3108,2020-05-25:20,0.0
3109,2020-05-25:21,0.0
3110,2020-05-25:22,0.0
3111,2020-05-25:23,0.0
3112,2020-05-26:00,0.0
3113,2020-05-26:01,0.0
3114,2020-05-26:02,0.0
3115,2020-05-26:03,0.0
3116,2020-05-26:04,0.0
3117,2020-05-26:05,0.0
3118,2020-05-26:06,0.0
3119,2020-05-26:07,0.0
3120,2020-05-26:08,0.0
